year,award,book_id,book_title,author,number_of_votes,link
2018,best fantasy books,27366528,Beneath the Sugar Sky,Seanan McGuire,16582,https://www.goodreads.com/book/show/27366528-beneath-the-sugar-sky?from_choice=true
2018,best fantasy books,35457273,High Voltage,Karen Marie Moning,13158,https://www.goodreads.com/book/show/35457273-high-voltage?from_choice=true
2018,best fantasy books,35839437,Burn Bright,Patricia Briggs,12338,https://www.goodreads.com/book/show/35839437-burn-bright?from_choice=true
2018,best fantasy books,35710709,Grey Sister,Mark  Lawrence,11954,https://www.goodreads.com/book/show/35710709-grey-sister?from_choice=true
2018,best fantasy books,36204070,The Book of M,Peng Shepherd,5600,https://www.goodreads.com/book/show/36204070-the-book-of-m?from_choice=true
2018,best fantasy books,34050917,The Girl in the Tower,Katherine Arden,4636,https://www.goodreads.com/book/show/34050917-the-girl-in-the-tower?from_choice=true
2018,best fantasy books,35342928,Age of War,Michael J. Sullivan,4013,https://www.goodreads.com/book/show/35342928-age-of-war?from_choice=true
2018,best fantasy books,40629159,The Land,Aleron Kong,3791,https://www.goodreads.com/book/show/40629159-the-land?from_choice=true
2018,best fantasy books,38395454,Time's Convert,Deborah Harkness,3662,https://www.goodreads.com/book/show/38395454-time-s-convert?from_choice=true
2018,best fantasy books,17333180,Magic Triumphs,Ilona Andrews,3549,https://www.goodreads.com/book/show/17333180-magic-triumphs?from_choice=true
2018,best fantasy books,35271523,Senlin Ascends,Josiah Bancroft,3066,https://www.goodreads.com/book/show/35271523-senlin-ascends?from_choice=true
2018,best fantasy books,28811018,Wrath of Empire,Brian  McClellan,2397,https://www.goodreads.com/book/show/28811018-wrath-of-empire?from_choice=true
2018,best fantasy books,37007781,Foundryside,Robert Jackson Bennett,1121,https://www.goodreads.com/book/show/37007781-foundryside?from_choice=true
2018,best fantasy books,35052265,Bloody Rose,Nicholas Eames,1117,https://www.goodreads.com/book/show/35052265-bloody-rose?from_choice=true
2018,best of the best,32075671,The Hate U Give,Angie Thomas,68489,https://www.goodreads.com/book/show/32075671-the-hate-u-give?from_choice=true
2018,best of the best,18143977,All the Light We Cannot See,Anthony Doerr,60948,https://www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see?from_choice=true
2018,best of the best,26073150,A Court of Mist and Fury,Sarah J. Maas,53554,https://www.goodreads.com/book/show/26073150-a-court-of-mist-and-fury?from_choice=true
2018,best of the best,4667024,The Help,Kathryn Stockett,48076,https://www.goodreads.com/book/show/4667024-the-help?from_choice=true
2018,best of the best,21853621,The Nightingale,Kristin Hannah,47728,https://www.goodreads.com/book/show/21853621-the-nightingale?from_choice=true
2018,best of the best,18007564,The Martian,Andy Weir,45604,https://www.goodreads.com/book/show/18007564-the-martian?from_choice=true
2018,best of the best,12837725,Gone Girl,Gillian Flynn,35988,https://www.goodreads.com/book/show/12837725-gone-girl?from_choice=true
2018,best of the best,15783514,The Ocean at the End of the Lane,Neil Gaiman,35710,https://www.goodreads.com/book/show/15783514-the-ocean-at-the-end-of-the-lane?from_choice=true
2018,best of the best,6148028,Catching Fire,Suzanne Collins,34854,https://www.goodreads.com/book/show/6148028-catching-fire?from_choice=true
2018,best of the best,11870085,The Fault in Our Stars,John Green,33038,https://www.goodreads.com/book/show/11870085-the-fault-in-our-stars?from_choice=true
2018,best of the best,10644930,11/22/63,Stephen King,10727,https://www.goodreads.com/book/show/10644930-11-22-63?from_choice=true
2018,best of the best,18006496,Queen of Shadows,Sarah J. Maas,10713,https://www.goodreads.com/book/show/18006496-queen-of-shadows?from_choice=true
2018,best of the best,13422727,A Dance with Dragons,George R.R. Martin,8705,https://www.goodreads.com/book/show/13422727-a-dance-with-dragons?from_choice=true
2018,best of the best,34273236,Little Fires Everywhere,Celeste Ng,8586,https://www.goodreads.com/book/show/34273236-little-fires-everywhere?from_choice=true
2018,best of the best,15745753,Eleanor & Park,Rainbow Rowell,8464,https://www.goodreads.com/book/show/15745753-eleanor-park?from_choice=true
2018,best of the best,27276318,It Ends with Us,Colleen Hoover,7798,https://www.goodreads.com/book/show/27276318-it-ends-with-us?from_choice=true
2018,best of the best,15839976,Red Rising,Pierce Brown,7531,https://www.goodreads.com/book/show/15839976-red-rising?from_choice=true
2018,best of the best,23766634,A Court of Wings and Ruin,Sarah J. Maas,7220,https://www.goodreads.com/book/show/23766634-a-court-of-wings-and-ruin?from_choice=true
2018,best of the best,32148570,Before We Were Yours,Lisa Wingate,6617,https://www.goodreads.com/book/show/32148570-before-we-were-yours?from_choice=true
2018,best of the best,18460392,All the Bright Places,Jennifer Niven,5949,https://www.goodreads.com/book/show/18460392-all-the-bright-places?from_choice=true
2018,best romance books,36577586,The Kiss Quotient,Helen Hoang,43183,https://www.goodreads.com/book/show/36577586-the-kiss-quotient?from_choice=true
2018,best romance books,37588357,All Your Perfects,Colleen Hoover,32027,https://www.goodreads.com/book/show/37588357-all-your-perfects?from_choice=true
2018,best romance books,35259631,The Wedding Date,Jasmine Guillory,28292,https://www.goodreads.com/book/show/35259631-the-wedding-date?from_choice=true
2018,best romance books,35819729,The Thief,J.R. Ward,21806,https://www.goodreads.com/book/show/35819729-the-thief?from_choice=true
2018,best romance books,32024902,Darker,E.L. James,20758,https://www.goodreads.com/book/show/32024902-darker?from_choice=true
2018,best romance books,37769929,Pestilence,Laura Thalassa,15193,https://www.goodreads.com/book/show/37769929-pestilence?from_choice=true
2018,best romance books,38503484,From Lukov with Love,Mariana Zapata,15114,https://www.goodreads.com/book/show/38503484-from-lukov-with-love?from_choice=true
2018,best romance books,34466910,Roomies,Christina Lauren,13756,https://www.goodreads.com/book/show/34466910-roomies?from_choice=true
2018,best romance books,36587905,The Hookup,Kristen Ashley,13135,https://www.goodreads.com/book/show/36587905-the-hookup?from_choice=true
2018,best romance books,35271196,Hello Stranger,Lisa Kleypas,11957,https://www.goodreads.com/book/show/35271196-hello-stranger?from_choice=true
2018,best romance books,39862558,Birthday Girl,Penelope Douglas,5050,https://www.goodreads.com/book/show/39862558-birthday-girl?from_choice=true
2018,best romance books,36593240,"Sex, Not Love",Vi Keeland,4697,https://www.goodreads.com/book/show/36593240-sex-not-love?from_choice=true
2018,best romance books,35271238,A Princess in Theory,Alyssa Cole,4278,https://www.goodreads.com/book/show/35271238-a-princess-in-theory?from_choice=true
2018,best romance books,39086215,Robbie,Ella Frank,3585,https://www.goodreads.com/book/show/39086215-robbie?from_choice=true
2018,best romance books,36301036,Wicked and the Wallflower,Sarah MacLean,3097,https://www.goodreads.com/book/show/36301036-wicked-and-the-wallflower?from_choice=true
2018,best romance books,40189670,Josh and Hazel's Guide to Not Dating,Christina Lauren,2432,https://www.goodreads.com/book/show/40189670-josh-and-hazel-s-guide-to-not-dating?from_choice=true
2018,best romance books,36395874,Dr. Strange Beard,Penny Reid,2426,https://www.goodreads.com/book/show/36395874-dr-strange-beard?from_choice=true
2018,best romance books,36373564,The Simple Wild,K.A. Tucker,2332,https://www.goodreads.com/book/show/36373564-the-simple-wild?from_choice=true
2018,best romance books,36395764,Marriage of Inconvenience,Penny Reid,1940,https://www.goodreads.com/book/show/36395764-marriage-of-inconvenience?from_choice=true
2018,best romance books,39655232,Alphas Like Us,Krista Ritchie,1256,https://www.goodreads.com/book/show/39655232-alphas-like-us?from_choice=true
2018,best science fiction books,37534835,Vengeful,V.E. Schwab,49563,https://www.goodreads.com/book/show/37534835-vengeful?from_choice=true
2018,best science fiction books,33257757,Iron Gold,Pierce Brown,33032,https://www.goodreads.com/book/show/33257757-iron-gold?from_choice=true
2018,best science fiction books,37796866,Vox,Christina Dalcher,23624,https://www.goodreads.com/book/show/37796866-vox?from_choice=true
2018,best science fiction books,35820656,Only Human,Sylvain Neuvel,14134,https://www.goodreads.com/book/show/35820656-only-human?from_choice=true
2018,best science fiction books,35099035,Red Clocks,Leni Zumas,14104,https://www.goodreads.com/book/show/35099035-red-clocks?from_choice=true
2018,best science fiction books,34386617,The Night Masquerade,Nnedi Okorafor,13334,https://www.goodreads.com/book/show/34386617-the-night-masquerade?from_choice=true
2018,best science fiction books,33357930,Persepolis Rising,James S.A. Corey,12414,https://www.goodreads.com/book/show/33357930-persepolis-rising?from_choice=true
2018,best science fiction books,36223860,Artificial Condition,Martha Wells,12224,https://www.goodreads.com/book/show/36223860-artificial-condition?from_choice=true
2018,best science fiction books,35230913,The Oracle Year,Charles Soule,10879,https://www.goodreads.com/book/show/35230913-the-oracle-year?from_choice=true
2018,best science fiction books,35018901,Head On,John Scalzi,10202,https://www.goodreads.com/book/show/35018901-head-on?from_choice=true
2018,best science fiction books,36220698,Record of a Spaceborn Few,Becky  Chambers,4274,https://www.goodreads.com/book/show/36220698-record-of-a-spaceborn-few?from_choice=true
2018,best science fiction books,36385830,Thrawn,Timothy Zahn,3505,https://www.goodreads.com/book/show/36385830-thrawn?from_choice=true
2018,best science fiction books,36348525,Severance,Ling  Ma,3312,https://www.goodreads.com/book/show/36348525-severance?from_choice=true
2018,best science fiction books,33080122,The Calculating Stars,Mary Robinette Kowal,2868,https://www.goodreads.com/book/show/33080122-the-calculating-stars?from_choice=true
2018,best science fiction books,38362809,Rosewater,Tade Thompson,2043,https://www.goodreads.com/book/show/38362809-rosewater?from_choice=true
2018,best science fiction books,32076670,Ball Lightning,Liu Cixin,2038,https://www.goodreads.com/book/show/32076670-ball-lightning?from_choice=true
2018,best science fiction books,35297390,Space Opera,Catherynne M. Valente,1628,https://www.goodreads.com/book/show/35297390-space-opera?from_choice=true
2018,best science fiction books,33413556,The Gone World,Tom Sweterlitsch,1614,https://www.goodreads.com/book/show/33413556-the-gone-world?from_choice=true
2018,best science fiction books,36373688,Revenant Gun,Yoon Ha Lee,1379,https://www.goodreads.com/book/show/36373688-revenant-gun?from_choice=true
2018,best science fiction books,37534901,The Consuming Fire,John Scalzi,1052,https://www.goodreads.com/book/show/37534901-the-consuming-fire?from_choice=true
2018,best horror books,38355410,Elevation,Stephen King,39616,https://www.goodreads.com/book/show/38355410-elevation?from_choice=true
2018,best horror books,35410511,Baby Teeth,Zoje Stage,20423,https://www.goodreads.com/book/show/35410511-baby-teeth?from_choice=true
2018,best horror books,38363799,Dracul,Dacre Stoker,14995,https://www.goodreads.com/book/show/38363799-dracul?from_choice=true
2018,best horror books,34449265,The Passion of Cleopatra,Anne Rice,11388,https://www.goodreads.com/book/show/34449265-the-passion-of-cleopatra?from_choice=true
2018,best horror books,36373398,The Woman in the Woods,John Connolly,9708,https://www.goodreads.com/book/show/36373398-the-woman-in-the-woods?from_choice=true
2018,best horror books,36381091,The Cabin at the End of the World,Paul Tremblay,9491,https://www.goodreads.com/book/show/36381091-the-cabin-at-the-end-of-the-world?from_choice=true
2018,best horror books,37824221,Craven Manor,Darcy Coates,8786,https://www.goodreads.com/book/show/37824221-craven-manor?from_choice=true
2018,best horror books,30285766,The Hunger,Alma Katsu,8597,https://www.goodreads.com/book/show/30285766-the-hunger?from_choice=true
2018,best horror books,39790706,We Sold Our Souls,Grady Hendrix,6336,https://www.goodreads.com/book/show/39790706-we-sold-our-souls?from_choice=true
2018,best horror books,39217966,Flight or Fright,Stephen King,5196,https://www.goodreads.com/book/show/39217966-flight-or-fright?from_choice=true
2018,best horror books,36342156,The Anomaly,Michael Rutger,2352,https://www.goodreads.com/book/show/36342156-the-anomaly?from_choice=true
2018,best horror books,35035160,The Merry Spinster,Daniel M. Lavery,2259,https://www.goodreads.com/book/show/35035160-the-merry-spinster?from_choice=true
2018,best horror books,37510662,Foe,Iain Reid,2194,https://www.goodreads.com/book/show/37510662-foe?from_choice=true
2018,best horror books,39707880,The Carrow Haunt,Darcy Coates,1936,https://www.goodreads.com/book/show/39707880-the-carrow-haunt?from_choice=true
2018,best horror books,35655156,The Summer Children,Dot Hutchison,1785,https://www.goodreads.com/book/show/35655156-the-summer-children?from_choice=true
2018,best horror books,38608066,The Siren and the Specter,Jonathan Janz,1175,https://www.goodreads.com/book/show/38608066-the-siren-and-the-specter?from_choice=true
2018,best horror books,38392331,Generation Z,Peter     Meredith,1143,https://www.goodreads.com/book/show/38392331-generation-z?from_choice=true
2018,best horror books,35297544,Zero Day,Ezekiel Boone,826,https://www.goodreads.com/book/show/35297544-zero-day?from_choice=true
2018,best horror books,36049101,The Devil and the Deep,Ellen Datlow,766,https://www.goodreads.com/book/show/36049101-the-devil-and-the-deep?from_choice=true
2018,best horror books,36694914,The Labyrinth Index,Charles Stross,599,https://www.goodreads.com/book/show/36694914-the-labyrinth-index?from_choice=true
2018,best humor books,34974310,The Last Black Unicorn,Tiffany Haddish,32252,https://www.goodreads.com/book/show/34974310-the-last-black-unicorn?from_choice=true
2018,best humor books,36341620,Calypso,David Sedaris,30382,https://www.goodreads.com/book/show/36341620-calypso?from_choice=true
2018,best humor books,38919266,The Greatest Love Story Ever Told,Megan Mullally,14686,https://www.goodreads.com/book/show/38919266-the-greatest-love-story-ever-told?from_choice=true
2018,best humor books,40598936,This Will Only Hurt a Little,Busy Philipps,12403,https://www.goodreads.com/book/show/40598936-this-will-only-hurt-a-little?from_choice=true
2018,best humor books,36875820,Hope Never Dies,Andrew Shaffer,11788,https://www.goodreads.com/book/show/36875820-hope-never-dies?from_choice=true
2018,best humor books,36467874,"So Close to Being the Sh*t, Y’all Don’t Even Know",Retta,10853,https://www.goodreads.com/book/show/36467874-so-close-to-being-the-sh-t-y-all-don-t-even-know?from_choice=true
2018,best humor books,38649805,"Everything's Trash, But It's Okay",Phoebe Robinson,9015,https://www.goodreads.com/book/show/38649805-everything-s-trash-but-it-s-okay?from_choice=true
2018,best humor books,36261280,I See Life Through Rosé-Colored Glasses,Lisa Scottoline,8502,https://www.goodreads.com/book/show/36261280-i-see-life-through-ros--colored-glasses?from_choice=true
2018,best humor books,35959613,How to American,Jimmy O. Yang,7691,https://www.goodreads.com/book/show/35959613-how-to-american?from_choice=true
2018,best humor books,40170039,How Not to Get Shot,D.L. Hughley,7006,https://www.goodreads.com/book/show/40170039-how-not-to-get-shot?from_choice=true
2018,best humor books,38532145,My Squirrel Days,Ellie Kemper,2796,https://www.goodreads.com/book/show/38532145-my-squirrel-days?from_choice=true
2018,best humor books,39022876,Always Look on the Bright Side of Life,Eric Idle,2727,https://www.goodreads.com/book/show/39022876-always-look-on-the-bright-side-of-life?from_choice=true
2018,best humor books,36373406,My Life as a Goddess,Guy Branum,2557,https://www.goodreads.com/book/show/36373406-my-life-as-a-goddess?from_choice=true
2018,best humor books,36220700,Springfield Confidential,Mike Reiss,2357,https://www.goodreads.com/book/show/36220700-springfield-confidential?from_choice=true
2018,best humor books,30531870,Just the Funny Parts,Nell Scovell,2002,https://www.goodreads.com/book/show/30531870-just-the-funny-parts?from_choice=true
2018,best humor books,36546633,Hits and Misses,Simon Rich,1891,https://www.goodreads.com/book/show/36546633-hits-and-misses?from_choice=true
2018,best humor books,35259574,Look Alive Out There,Sloane Crosley,1732,https://www.goodreads.com/book/show/35259574-look-alive-out-there?from_choice=true
2018,best humor books,36742998,Your Dad Stole My Rake,Tom Papa,1302,https://www.goodreads.com/book/show/36742998-your-dad-stole-my-rake?from_choice=true
2018,best humor books,37954228,Feminasty,Erin Gibson,1295,https://www.goodreads.com/book/show/37954228-feminasty?from_choice=true
2018,best humor books,36906099,Maeve in America,Maeve Higgins,1145,https://www.goodreads.com/book/show/36906099-maeve-in-america?from_choice=true
2018,best nonfiction books,35271190,I'll Be Gone in the Dark,Michelle McNamara,46472,https://www.goodreads.com/book/show/35271190-i-ll-be-gone-in-the-dark?from_choice=true
2018,best nonfiction books,35754629,"Girl, Wash Your Face",Rachel Hollis,40383,https://www.goodreads.com/book/show/35754629-girl-wash-your-face?from_choice=true
2018,best nonfiction books,41012533,Fear,Bob Woodward,26803,https://www.goodreads.com/book/show/41012533-fear?from_choice=true
2018,best nonfiction books,40009804,Whiskey in a Teacup,Reese Witherspoon,21108,https://www.goodreads.com/book/show/40009804-whiskey-in-a-teacup?from_choice=true
2018,best nonfiction books,39507318,The Library Book,Susan Orlean,19857,https://www.goodreads.com/book/show/39507318-the-library-book?from_choice=true
2018,best nonfiction books,38820046,21 Lessons for the 21st Century,Yuval Noah Harari,16541,https://www.goodreads.com/book/show/38820046-21-lessons-for-the-21st-century?from_choice=true
2018,best nonfiction books,36381052,Not That Bad,Roxane Gay,16043,https://www.goodreads.com/book/show/36381052-not-that-bad?from_choice=true
2018,best nonfiction books,35099718,So You Want to Talk About Race,Ijeoma Oluo,15254,https://www.goodreads.com/book/show/35099718-so-you-want-to-talk-about-race?from_choice=true
2018,best nonfiction books,30257963,12 Rules for Life,Jordan B. Peterson,11707,https://www.goodreads.com/book/show/30257963-12-rules-for-life?from_choice=true
2018,best nonfiction books,40933227,Factfulness,Hans Rosling,9668,https://www.goodreads.com/book/show/40933227-factfulness?from_choice=true
2018,best nonfiction books,37976541,Bad Blood,John Carreyrou,4609,https://www.goodreads.com/book/show/37976541-bad-blood?from_choice=true
2018,best nonfiction books,35820413,Fascism,Madeleine K. Albright,4099,https://www.goodreads.com/book/show/35820413-fascism?from_choice=true
2018,best nonfiction books,35181833,All-American Murder,James Patterson,4084,https://www.goodreads.com/book/show/35181833-all-american-murder?from_choice=true
2018,best nonfiction books,35696171,Enlightenment Now,Steven Pinker,2191,https://www.goodreads.com/book/show/35696171-enlightenment-now?from_choice=true
2018,best nonfiction books,40121378,Atomic Habits,James Clear,1939,https://www.goodreads.com/book/show/40121378-atomic-habits?from_choice=true
2018,best nonfiction books,36222733,Russian Roulette,Michael Isikoff,1686,https://www.goodreads.com/book/show/36222733-russian-roulette?from_choice=true
2018,best nonfiction books,37486540,Dopesick,Beth Macy,1593,https://www.goodreads.com/book/show/37486540-dopesick?from_choice=true
2018,best nonfiction books,35901186,The Feather Thief,Kirk Wallace Johnson,1321,https://www.goodreads.com/book/show/35901186-the-feather-thief?from_choice=true
2018,best nonfiction books,36507099,Skin in the Game,Nassim Nicholas Taleb,1248,https://www.goodreads.com/book/show/36507099-skin-in-the-game?from_choice=true
2018,best nonfiction books,36638638,The Path Between Us,Suzanne Stabile,772,https://www.goodreads.com/book/show/36638638-the-path-between-us?from_choice=true
2018,best memoir autobiography books,35133922,Educated,Tara Westover,57938,https://www.goodreads.com/book/show/35133922-educated?from_choice=true
2018,best memoir autobiography books,38744839,Becoming,Michelle Obama,54965,https://www.goodreads.com/book/show/38744839-becoming?from_choice=true
2018,best memoir autobiography books,38508771,In Pieces,Sally Field,20221,https://www.goodreads.com/book/show/38508771-in-pieces?from_choice=true
2018,best memoir autobiography books,35582344,This Is Me,Chrissy Metz,13242,https://www.goodreads.com/book/show/35582344-this-is-me?from_choice=true
2018,best memoir autobiography books,35718164,A River in Darkness,Masaji Ishikawa,12391,https://www.goodreads.com/book/show/35718164-a-river-in-darkness?from_choice=true
2018,best memoir autobiography books,34964998,When They Call You a Terrorist,Patrisse Khan-Cullors,9417,https://www.goodreads.com/book/show/34964998-when-they-call-you-a-terrorist?from_choice=true
2018,best memoir autobiography books,35108805,A Higher Loyalty,James Comey,8422,https://www.goodreads.com/book/show/35108805-a-higher-loyalty?from_choice=true
2018,best memoir autobiography books,35137915,"I Am, I Am, I Am",Maggie O'Farrell,7614,https://www.goodreads.com/book/show/35137915-i-am-i-am-i-am?from_choice=true
2018,best memoir autobiography books,36086537,The Girl Who Smiled Beads,Clemantine Wamariya,7611,https://www.goodreads.com/book/show/36086537-the-girl-who-smiled-beads?from_choice=true
2018,best memoir autobiography books,35133923,Everything Happens for a Reason,Kate Bowler,7445,https://www.goodreads.com/book/show/35133923-everything-happens-for-a-reason?from_choice=true
2018,best memoir autobiography books,34964905,The Sun Does Shine,Anthony Ray Hinton,3642,https://www.goodreads.com/book/show/34964905-the-sun-does-shine?from_choice=true
2018,best memoir autobiography books,35840657,Heart Berries,Terese Marie Mailhot,2767,https://www.goodreads.com/book/show/35840657-heart-berries?from_choice=true
2018,best memoir autobiography books,30297153,All You Can Ever Know,Nicole Chung,2609,https://www.goodreads.com/book/show/30297153-all-you-can-ever-know?from_choice=true
2018,best memoir autobiography books,35018200,Tell Me More,Kelly Corrigan,1956,https://www.goodreads.com/book/show/35018200-tell-me-more?from_choice=true
2018,best memoir autobiography books,39218044,Small Fry,Lisa Brennan-Jobs,1560,https://www.goodreads.com/book/show/39218044-small-fry?from_choice=true
2018,best memoir autobiography books,35068683,Brave,Rose McGowan,1469,https://www.goodreads.com/book/show/35068683-brave?from_choice=true
2018,best memoir autobiography books,35959678,And Now We Have Everything,Meaghan O'Connell,1309,https://www.goodreads.com/book/show/35959678-and-now-we-have-everything?from_choice=true
2018,best memoir autobiography books,35340555,Room to Dream,David Lynch,785,https://www.goodreads.com/book/show/35340555-room-to-dream?from_choice=true
2018,best memoir autobiography books,36373407,Tragedy Plus Time,Adam Cayton-Holland,576,https://www.goodreads.com/book/show/36373407-tragedy-plus-time?from_choice=true
2018,best memoir autobiography books,29430746,Heavy,Kiese Laymon,516,https://www.goodreads.com/book/show/29430746-heavy?from_choice=true
2018,best history biography books,38656999,The Good Neighbor,Maxwell King,44826,https://www.goodreads.com/book/show/38656999-the-good-neighbor?from_choice=true
2018,best history biography books,37534762,Robin,Dave Itzkoff,19394,https://www.goodreads.com/book/show/37534762-robin?from_choice=true
2018,best history biography books,35959199,Barracoon,Zora Neale Hurston,12486,https://www.goodreads.com/book/show/35959199-barracoon?from_choice=true
2018,best history biography books,36369872,House of Dreams,Liz Rosenberg,11097,https://www.goodreads.com/book/show/36369872-house-of-dreams?from_choice=true
2018,best history biography books,35743037,The Woman's Hour,Elaine F. Weiss,10471,https://www.goodreads.com/book/show/35743037-the-woman-s-hour?from_choice=true
2018,best history biography books,34859714,Jefferson's Daughters,Catherine Kerrison,10279,https://www.goodreads.com/book/show/34859714-jefferson-s-daughters?from_choice=true
2018,best history biography books,37488430,Fly Girls,Keith  O'Brien,10244,https://www.goodreads.com/book/show/37488430-fly-girls?from_choice=true
2018,best history biography books,35414997,Rocket Men,Robert Kurson,7084,https://www.goodreads.com/book/show/35414997-rocket-men?from_choice=true
2018,best history biography books,38363272,In the Hurricane's Eye,Nathaniel Philbrick,6177,https://www.goodreads.com/book/show/38363272-in-the-hurricane-s-eye?from_choice=true
2018,best history biography books,35342927,The Monk of Mokha,Dave Eggers,5770,https://www.goodreads.com/book/show/35342927-the-monk-of-mokha?from_choice=true
2018,best history biography books,38657386,Leadership,Doris Kearns Goodwin,2753,https://www.goodreads.com/book/show/38657386-leadership?from_choice=true
2018,best history biography books,36743867,Lincoln's Last Trial,Dan Abrams,2431,https://www.goodreads.com/book/show/36743867-lincoln-s-last-trial?from_choice=true
2018,best history biography books,36204285,Origin Story,David Christian,2074,https://www.goodreads.com/book/show/36204285-origin-story?from_choice=true
2018,best history biography books,38212158,These Truths,Jill Lepore,1568,https://www.goodreads.com/book/show/38212158-these-truths?from_choice=true
2018,best history biography books,33598223,Rise and Kill First,Ronen Bergman,1535,https://www.goodreads.com/book/show/33598223-rise-and-kill-first?from_choice=true
2018,best history biography books,22318476,Boom Town,Sam Anderson,1326,https://www.goodreads.com/book/show/22318476-boom-town?from_choice=true
2018,best history biography books,35457359,God Save Texas,Lawrence Wright,1296,https://www.goodreads.com/book/show/35457359-god-save-texas?from_choice=true
2018,best history biography books,38714362,Killing the SS,Bill O'Reilly,1232,https://www.goodreads.com/book/show/38714362-killing-the-ss?from_choice=true
2018,best history biography books,36373560,Indianapolis,Lynn Vincent,1105,https://www.goodreads.com/book/show/36373560-indianapolis?from_choice=true
2018,best history biography books,38525349,The Soul of America,Jon Meacham,1020,https://www.goodreads.com/book/show/38525349-the-soul-of-america?from_choice=true
2018,best science technology books,35820369,The Rise and Fall of the Dinosaurs,Stephen Brusatte,19050,https://www.goodreads.com/book/show/35820369-the-rise-and-fall-of-the-dinosaurs?from_choice=true
2018,best science technology books,40277241,Brief Answers to the Big Questions,Stephen Hawking,13783,https://www.goodreads.com/book/show/40277241-brief-answers-to-the-big-questions?from_choice=true
2018,best science technology books,36391536,She Has Her Mother's Laugh,Carl Zimmer,12026,https://www.goodreads.com/book/show/36391536-she-has-her-mother-s-laugh?from_choice=true
2018,best science technology books,35953464,Broad Band,Claire L.  Evans,10651,https://www.goodreads.com/book/show/35953464-broad-band?from_choice=true
2018,best science technology books,36710811,How to Change Your Mind,Michael Pollan,10021,https://www.goodreads.com/book/show/36710811-how-to-change-your-mind?from_choice=true
2018,best science technology books,36739330,Spying on Whales,Nick Pyenson,9510,https://www.goodreads.com/book/show/36739330-spying-on-whales?from_choice=true
2018,best science technology books,36407347,The Future of Humanity,Michio Kaku,9127,https://www.goodreads.com/book/show/36407347-the-future-of-humanity?from_choice=true
2018,best science technology books,35412097,When,Daniel H. Pink,9118,https://www.goodreads.com/book/show/35412097-when?from_choice=true
2018,best science technology books,36442813,The Order of Time,Carlo Rovelli,8538,https://www.goodreads.com/book/show/36442813-the-order-of-time?from_choice=true
2018,best science technology books,38589832,Accessory to War,Neil deGrasse Tyson,7355,https://www.goodreads.com/book/show/38589832-accessory-to-war?from_choice=true
2018,best science technology books,35604796,What Is Real?,Adam  Becker,2135,https://www.goodreads.com/book/show/35604796-what-is-real?from_choice=true
2018,best science technology books,36205015,The Space Barons,Christian Davenport,2036,https://www.goodreads.com/book/show/36205015-the-space-barons?from_choice=true
2018,best science technology books,38749668,The Sawbones Book,Justin McElroy,1976,https://www.goodreads.com/book/show/38749668-the-sawbones-book?from_choice=true
2018,best science technology books,36341728,Lost in Math,Sabine Hossenfelder,1922,https://www.goodreads.com/book/show/36341728-lost-in-math?from_choice=true
2018,best science technology books,35876360,The Big Ones,Lucy    Jones,1691,https://www.goodreads.com/book/show/35876360-the-big-ones?from_choice=true
2018,best science technology books,39026990,How to Invent Everything,Ryan North,1461,https://www.goodreads.com/book/show/39026990-how-to-invent-everything?from_choice=true
2018,best science technology books,36722606,Taming the Sun,Varun Sivaram,1430,https://www.goodreads.com/book/show/36722606-taming-the-sun?from_choice=true
2018,best science technology books,35749414,Who We Are and How We Got Here,David  Reich,1375,https://www.goodreads.com/book/show/35749414-who-we-are-and-how-we-got-here?from_choice=true
2018,best science technology books,34762552,Algorithms of Oppression,Safiya Umoja Noble,1098,https://www.goodreads.com/book/show/34762552-algorithms-of-oppression?from_choice=true
2018,best science technology books,36373639,The Tangled Tree,David Quammen,658,https://www.goodreads.com/book/show/36373639-the-tangled-tree?from_choice=true
2018,best food cookbooks,40004097,Cravings,Chrissy Teigen,36003,https://www.goodreads.com/book/show/40004097-cravings?from_choice=true
2018,best food cookbooks,36381100,Magnolia Table,Joanna Gaines,25225,https://www.goodreads.com/book/show/36381100-magnolia-table?from_choice=true
2018,best food cookbooks,36627287,Tasty Latest and Greatest,Tasty,19249,https://www.goodreads.com/book/show/36627287-tasty-latest-and-greatest?from_choice=true
2018,best food cookbooks,35804613,A Literary Tea Party,Alison  Walsh,11578,https://www.goodreads.com/book/show/35804613-a-literary-tea-party?from_choice=true
2018,best food cookbooks,40006421,Cook Like a Pro,Ina Garten,10916,https://www.goodreads.com/book/show/40006421-cook-like-a-pro?from_choice=true
2018,best food cookbooks,38502290,"Are You There God? It's Me, Margarita",Tim Federle,8875,https://www.goodreads.com/book/show/38502290-are-you-there-god-it-s-me-margarita?from_choice=true
2018,best food cookbooks,35306053,Hot for Food Vegan Comfort Classics,Lauren Toyota,8474,https://www.goodreads.com/book/show/35306053-hot-for-food-vegan-comfort-classics?from_choice=true
2018,best food cookbooks,36001408,Sweet Revenge,Heather Kim,7848,https://www.goodreads.com/book/show/36001408-sweet-revenge?from_choice=true
2018,best food cookbooks,35741051,Giada's Italy,Giada De Laurentiis,6345,https://www.goodreads.com/book/show/35741051-giada-s-italy?from_choice=true
