book_id,award_category,title,number_of_votes,link
13589124,best history biography books 2012,Every Love Story Is a Ghost Story by D.T. Max,1662,https://www.goodreads.com/book/show/13589124-every-love-story-is-a-ghost-story?from_choice=true
13049569,best history biography books 2012,The Passage of Power by Robert A. Caro,988,https://www.goodreads.com/book/show/13049569-the-passage-of-power?from_choice=true
13154929,best history biography books 2012,Double Cross by Ben Macintyre,709,https://www.goodreads.com/book/show/13154929-double-cross?from_choice=true
13050383,best history biography books 2012,Midnight in Peking by Paul   French,693,https://www.goodreads.com/book/show/13050383-midnight-in-peking?from_choice=true
12369449,best history biography books 2012,The Man Who Quit Money by Mark Sundeen,653,https://www.goodreads.com/book/show/12369449-the-man-who-quit-money?from_choice=true
13154560,best history biography books 2012,Manhunt by Peter L. Bergen,232,https://www.goodreads.com/book/show/13154560-manhunt?from_choice=true
12410640,best history biography books 2012,The Presidents Club by Nancy Gibbs,160,https://www.goodreads.com/book/show/12410640-the-presidents-club?from_choice=true
13528287,best history biography books 2012,The Second World War by Antony Beevor,129,https://www.goodreads.com/book/show/13528287-the-second-world-war?from_choice=true
13155934,best history biography books 2012,Enemies by Tim Weiner,115,https://www.goodreads.com/book/show/13155934-enemies?from_choice=true
13264225,best history biography books 2012,Cronkite by Douglas Brinkley,86,https://www.goodreads.com/book/show/13264225-cronkite?from_choice=true
11797348,best history biography books 2012,Roger Williams and the Creation of the American Soul by John M. Barry,55,https://www.goodreads.com/book/show/11797348-roger-williams-and-the-creation-of-the-american-soul?from_choice=true
8520610,best nonfiction books 2012,Quiet by Susan Cain,7532,https://www.goodreads.com/book/show/8520610-quiet?from_choice=true
11869272,best nonfiction books 2012,Behind the Beautiful Forevers by Katherine Boo,5356,https://www.goodreads.com/book/show/11869272-behind-the-beautiful-forevers?from_choice=true
12609433,best nonfiction books 2012,The Power of Habit by Charles Duhigg,3300,https://www.goodreads.com/book/show/12609433-the-power-of-habit?from_choice=true
13099738,best nonfiction books 2012,Steal Like an Artist by Austin Kleon,2978,https://www.goodreads.com/book/show/13099738-steal-like-an-artist?from_choice=true
13435889,best nonfiction books 2012,How Children Succeed by Paul Tough,2494,https://www.goodreads.com/book/show/13435889-how-children-succeed?from_choice=true
13528350,best nonfiction books 2012,The Violinist's Thumb by Sam Kean,2191,https://www.goodreads.com/book/show/13528350-the-violinist-s-thumb?from_choice=true
11910983,best nonfiction books 2012,Bringing Up Bébé by Pamela Druckerman,2079,https://www.goodreads.com/book/show/11910983-bringing-up-b-b?from_choice=true
11337189,best nonfiction books 2012,A Universe from Nothing by Lawrence M. Krauss,1974,https://www.goodreads.com/book/show/11337189-a-universe-from-nothing?from_choice=true
13533727,best nonfiction books 2012,Tiny Beautiful Things by Cheryl Strayed,1969,https://www.goodreads.com/book/show/13533727-tiny-beautiful-things?from_choice=true
13259270,best nonfiction books 2012,Free Will by Sam Harris,1547,https://www.goodreads.com/book/show/13259270-free-will?from_choice=true
12158480,best nonfiction books 2012,Why Nations Fail by Daron Acemoğlu,893,https://www.goodreads.com/book/show/12158480-why-nations-fail?from_choice=true
11324722,best nonfiction books 2012,The Righteous Mind by Jonathan Haidt,708,https://www.goodreads.com/book/show/11324722-the-righteous-mind?from_choice=true
13426082,best nonfiction books 2012,How Will You Measure Your Life? by Clayton M. Christensen,683,https://www.goodreads.com/book/show/13426082-how-will-you-measure-your-life?from_choice=true
13152668,best nonfiction books 2012,Dream Team by Jack McCallum,657,https://www.goodreads.com/book/show/13152668-dream-team?from_choice=true
13187824,best nonfiction books 2012,Abundance by Peter H. Diamandis,398,https://www.goodreads.com/book/show/13187824-abundance?from_choice=true
13588394,best nonfiction books 2012,The Signal and the Noise by Nate Silver,375,https://www.goodreads.com/book/show/13588394-the-signal-and-the-noise?from_choice=true
12804425,best nonfiction books 2012,Green Illusions by Ozzie Zehner,341,https://www.goodreads.com/book/show/12804425-green-illusions?from_choice=true
13167087,best nonfiction books 2012,This Is How by Augusten Burroughs,204,https://www.goodreads.com/book/show/13167087-this-is-how?from_choice=true
13151179,best nonfiction books 2012,Twilight of the Elites by Christopher L. Hayes,121,https://www.goodreads.com/book/show/13151179-twilight-of-the-elites?from_choice=true
15823426,best nonfiction books 2012,The Secret Race by Tyler Hamilton,121,https://www.goodreads.com/book/show/15823426-the-secret-race?from_choice=true
12072362,best food cookbooks 2012,The Pioneer Woman Cooks by Ree Drummond,7977,https://www.goodreads.com/book/show/12072362-the-pioneer-woman-cooks?from_choice=true
12519893,best food cookbooks 2012,The Homemade Pantry by Alana Chernila,2888,https://www.goodreads.com/book/show/12519893-the-homemade-pantry?from_choice=true
12294541,best food cookbooks 2012,"Paris, My Sweet by Amy Thomas",2755,https://www.goodreads.com/book/show/12294541-paris-my-sweet?from_choice=true
12986251,best food cookbooks 2012,Joy the Baker Cookbook by Joy  Wilson,2438,https://www.goodreads.com/book/show/12986251-joy-the-baker-cookbook?from_choice=true
13237773,best food cookbooks 2012,Food in Jars by Marisa McClellan,1983,https://www.goodreads.com/book/show/13237773-food-in-jars?from_choice=true
13202092,best food cookbooks 2012,Eat and Run by Scott Jurek,1923,https://www.goodreads.com/book/show/13202092-eat-and-run?from_choice=true
12603330,best food cookbooks 2012,Chloe's Kitchen by Chloe Coscarelli,1876,https://www.goodreads.com/book/show/12603330-chloe-s-kitchen?from_choice=true
13012708,best food cookbooks 2012,French Kids Eat Everything by Karen Le Billon,1849,https://www.goodreads.com/book/show/13012708-french-kids-eat-everything?from_choice=true
13273545,best food cookbooks 2012,The Good Food Revolution by Will  Allen,1635,https://www.goodreads.com/book/show/13273545-the-good-food-revolution?from_choice=true
13043698,best food cookbooks 2012,Dinner by Jenny Rosenstrach,1499,https://www.goodreads.com/book/show/13043698-dinner?from_choice=true
13551147,best food cookbooks 2012,My Berlin Kitchen by Luisa Weiss,983,https://www.goodreads.com/book/show/13551147-my-berlin-kitchen?from_choice=true
13586810,best food cookbooks 2012,Practical Paleo by Diane Sanfilippo,895,https://www.goodreads.com/book/show/13586810-practical-paleo?from_choice=true
13193855,best food cookbooks 2012,It Starts with Food by Dallas Hartwig,752,https://www.goodreads.com/book/show/13193855-it-starts-with-food?from_choice=true
13547854,best food cookbooks 2012,The American Way of Eating by Tracie McMillan,681,https://www.goodreads.com/book/show/13547854-the-american-way-of-eating?from_choice=true
13331199,best food cookbooks 2012,The Smitten Kitchen Cookbook by Deb Perelman,661,https://www.goodreads.com/book/show/13331199-the-smitten-kitchen-cookbook?from_choice=true
13598307,best food cookbooks 2012,The Art of Fermentation by Sandor Ellix Katz,487,https://www.goodreads.com/book/show/13598307-the-art-of-fermentation?from_choice=true
13329738,best food cookbooks 2012,A Feast of Ice and Fire by Chelsea Monroe-Cassel,431,https://www.goodreads.com/book/show/13329738-a-feast-of-ice-and-fire?from_choice=true
14556629,best food cookbooks 2012,Forks Over Knives—The Cookbook by Del Sroufe,287,https://www.goodreads.com/book/show/14556629-forks-over-knives-the-cookbook?from_choice=true
15895557,best food cookbooks 2012,Savoring the Seasons with Our Best Bites by Sara Wells,201,https://www.goodreads.com/book/show/15895557-savoring-the-seasons-with-our-best-bites?from_choice=true
